BudgetMonth,StoreKey,ChannelKey,Category,BudgetUnits,BudgetSales,BudgetGrossProfit,TargetMarginPct,Scenario,BudgetOwner,FiscalYear,FiscalQuarter,Year,MonthNum,MonthName
2025-02-01,205,1,Beauty,12,907.68,305.75,0.3368,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,205,1,Electronics,27,38230.58,13816.93,0.3614,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,205,1,Fashion,16,795.6,272.95,0.3431,Aggressive,Regional Director,2025,FQ4,2025,2,February
2025-02-01,205,1,Furniture,17,5184.3,2600.98,0.5017,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,205,1,Grocery,26,733.08,317.42,0.433,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,205,1,Home Appliances,20,9487.7,3716.17,0.3917,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,205,1,Office Supplies,23,1333.39,581.41,0.436,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,205,1,Sports,13,2297.34,844.91,0.3678,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,206,1,Beauty,14,1003.18,336.67,0.3356,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,206,1,Electronics,27,22815.87,9357.56,0.4101,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,206,1,Fashion,18,1623.25,508.34,0.3132,Aggressive,Regional Director,2025,FQ4,2025,2,February
2025-02-01,206,1,Furniture,20,17005.34,5972.41,0.3512,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,206,1,Grocery,4,89.63,33.34,0.372,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,206,1,Home Appliances,6,4220.4,1793.68,0.425,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,206,1,Office Supplies,24,1158.96,489.72,0.4226,Aggressive,Regional Director,2025,FQ4,2025,2,February
2025-02-01,206,1,Sports,10,2134.29,754.77,0.3536,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,207,1,Beauty,5,131.18,56.92,0.4339,Aggressive,Regional Director,2025,FQ4,2025,2,February
2025-02-01,207,1,Electronics,25,20044.03,6914.25,0.345,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,207,1,Fashion,10,1176.65,473.14,0.4021,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,207,1,Furniture,12,3750.02,1430.29,0.3814,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,207,1,Grocery,18,417.74,164.11,0.3929,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,207,1,Home Appliances,10,4954.15,2078.04,0.4195,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,207,1,Office Supplies,1,16.24,5.87,0.3615,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,207,1,Sports,11,1537.96,614.51,0.3996,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,208,1,Beauty,38,2156.58,824.54,0.3823,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,208,1,Electronics,11,12569.35,5863.38,0.4665,Aggressive,Regional Director,2025,FQ4,2025,2,February
2025-02-01,208,1,Fashion,11,1127.14,414.43,0.3677,Aggressive,Regional Director,2025,FQ4,2025,2,February
2025-02-01,208,1,Furniture,2,692.33,253.62,0.3663,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,208,1,Grocery,3,90.84,40.63,0.4473,Aggressive,Regional Director,2025,FQ4,2025,2,February
2025-02-01,208,1,Home Appliances,31,14026.84,5438.12,0.3877,Aggressive,Regional Director,2025,FQ4,2025,2,February
2025-02-01,208,1,Office Supplies,35,1804.98,754.01,0.4177,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,208,1,Sports,8,1118.99,461.1,0.4121,Aggressive,Regional Director,2025,FQ4,2025,2,February
2025-02-01,209,1,Beauty,13,805.42,241.81,0.3002,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,209,1,Electronics,5,3776.62,1497.5,0.3965,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,209,1,Fashion,27,1815.52,758.98,0.4181,Aggressive,Regional Director,2025,FQ4,2025,2,February
2025-02-01,209,1,Furniture,7,4557.98,2015.14,0.4421,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,209,1,Grocery,4,72.78,32.16,0.4419,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,209,1,Home Appliances,11,5703.33,2728.22,0.4784,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,209,1,Office Supplies,12,596.58,207.69,0.3481,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,209,1,Sports,24,2718.83,1223.96,0.4502,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,210,1,Beauty,13,652.53,282.61,0.4331,Aggressive,Regional Director,2025,FQ4,2025,2,February
2025-02-01,210,1,Electronics,12,14272.55,6216.71,0.4356,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,210,1,Fashion,21,1446.9,640.5,0.4427,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,210,1,Furniture,15,12106.41,3355.4,0.2772,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,210,1,Grocery,6,117.57,42.04,0.3576,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,210,1,Home Appliances,15,8098.49,4262.16,0.5263,Aggressive,Regional Director,2025,FQ4,2025,2,February
2025-02-01,210,1,Office Supplies,19,898.79,365.97,0.4072,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,210,1,Sports,17,2459.76,1134.01,0.461,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,211,1,Beauty,25,1423.04,449.64,0.316,Aggressive,Regional Director,2025,FQ4,2025,2,February
2025-02-01,211,1,Electronics,22,18104.6,8188.87,0.4523,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,211,1,Fashion,13,905.78,351.28,0.3878,Aggressive,Regional Director,2025,FQ4,2025,2,February
2025-02-01,211,1,Furniture,9,7310.94,3002.25,0.4107,Aggressive,Regional Director,2025,FQ4,2025,2,February
2025-02-01,211,1,Grocery,2,10.24,5.03,0.4912,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,211,1,Home Appliances,10,2507.69,1161.89,0.4633,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,211,1,Office Supplies,22,1193.16,504.64,0.4229,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,211,1,Sports,6,753.57,330.14,0.4381,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,212,1,Beauty,6,270.94,96.32,0.3555,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,212,1,Electronics,3,1120.93,601.78,0.5369,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,212,1,Fashion,10,967.09,466.83,0.4827,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,212,1,Furniture,16,9049.92,3308.66,0.3656,Aggressive,Regional Director,2025,FQ4,2025,2,February
2025-02-01,212,1,Grocery,16,484.2,152.68,0.3153,Aggressive,Regional Director,2025,FQ4,2025,2,February
2025-02-01,212,1,Home Appliances,12,8228.11,3084.7,0.3749,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,212,1,Office Supplies,7,420.65,195.65,0.4651,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,212,1,Sports,2,612.44,253.18,0.4134,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,213,1,Beauty,14,846.22,268.86,0.3177,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,213,1,Electronics,27,25158.87,9673.61,0.3845,Aggressive,Regional Director,2025,FQ4,2025,2,February
2025-02-01,213,1,Fashion,14,1917.3,932.06,0.4861,Aggressive,Regional Director,2025,FQ4,2025,2,February
2025-02-01,213,1,Furniture,8,4929.77,1698.12,0.3445,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,213,1,Grocery,16,504.47,139.25,0.276,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,213,1,Home Appliances,17,7508.79,3297.18,0.4391,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,213,1,Office Supplies,14,574.23,225.13,0.3921,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,213,1,Sports,13,3134.89,1369.65,0.4369,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,214,1,Beauty,10,538.55,171.76,0.3189,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,214,1,Electronics,26,16950.46,7465.52,0.4404,Aggressive,Regional Director,2025,FQ4,2025,2,February
2025-02-01,214,1,Fashion,9,622.33,272.7,0.4382,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,214,1,Furniture,18,6609.17,2225.88,0.3368,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,214,1,Grocery,21,673.06,260.14,0.3865,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,214,1,Home Appliances,8,646.63,291.8,0.4513,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,214,1,Office Supplies,15,1047.67,393.4,0.3755,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,214,1,Sports,11,2712.82,1134.39,0.4182,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,215,2,Beauty,71,3699.06,1203.38,0.3253,Aggressive,Regional Director,2025,FQ4,2025,2,February
2025-02-01,215,2,Electronics,79,87772.44,33790.89,0.385,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,215,2,Fashion,64,5803.17,2481.22,0.4276,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,215,2,Furniture,48,37658.57,12640.25,0.3357,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,215,2,Grocery,60,1256.97,522.08,0.4153,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,215,2,Home Appliances,81,38880.08,17665.14,0.4543,Aggressive,Regional Director,2025,FQ4,2025,2,February
2025-02-01,215,2,Office Supplies,67,3409.86,1479.11,0.4338,Aggressive,Regional Director,2025,FQ4,2025,2,February
2025-02-01,215,2,Sports,36,7543.72,3098.17,0.4107,Aggressive,Regional Director,2025,FQ4,2025,2,February
2025-02-01,216,2,Beauty,90,4501.58,1735.98,0.3856,Aggressive,Regional Director,2025,FQ4,2025,2,February
2025-02-01,216,2,Electronics,56,66886.29,26727.14,0.3996,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,216,2,Fashion,53,4816.14,1881.77,0.3907,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,216,2,Furniture,51,31977.51,10603.44,0.3316,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,216,2,Grocery,45,1162.64,438.51,0.3772,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,216,2,Home Appliances,105,41385.32,16814.12,0.4063,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,216,2,Office Supplies,95,3933.96,1714.97,0.4359,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,216,2,Sports,54,8760.87,3824.37,0.4365,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,217,2,Beauty,80,4818.66,1845.8,0.3831,Aggressive,Regional Director,2025,FQ4,2025,2,February
2025-02-01,217,2,Electronics,107,100679.67,39543.34,0.3928,Aggressive,Regional Director,2025,FQ4,2025,2,February
2025-02-01,217,2,Fashion,69,7960.85,3314.68,0.4164,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,217,2,Furniture,38,22128.29,7560.39,0.3417,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,217,2,Grocery,51,1629.19,647.93,0.3977,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,217,2,Home Appliances,81,34686.19,13549.53,0.3906,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,217,2,Office Supplies,83,4307.17,1860.53,0.432,Aggressive,Regional Director,2025,FQ4,2025,2,February
2025-02-01,217,2,Sports,69,11299.01,4386.62,0.3882,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,218,3,Beauty,153,7834.69,2650.17,0.3383,Aggressive,Regional Director,2025,FQ4,2025,2,February
2025-02-01,218,3,Electronics,252,293869.94,115902.32,0.3944,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,218,3,Fashion,263,28223.32,9050.39,0.3207,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,218,3,Furniture,373,230928.83,92885.56,0.4022,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,218,3,Grocery,401,10614.39,4247.18,0.4001,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,218,3,Home Appliances,614,267277.7,99777.75,0.3733,Aggressive,Regional Director,2025,FQ4,2025,2,February
2025-02-01,218,3,Office Supplies,454,22972.22,8498.79,0.37,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,218,3,Sports,390,78052.75,30488.88,0.3906,Aggressive,Regional Director,2025,FQ4,2025,2,February
2025-02-01,219,3,Beauty,202,12166.42,3743.64,0.3077,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,219,3,Electronics,232,197814.76,77974.59,0.3942,Aggressive,Regional Director,2025,FQ4,2025,2,February
2025-02-01,219,3,Fashion,201,17148.45,6818.59,0.3976,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,219,3,Furniture,280,187296.84,72335.89,0.3862,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,219,3,Grocery,251,4492.04,1718.09,0.3825,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,219,3,Home Appliances,361,155729.59,54326.67,0.3489,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,219,3,Office Supplies,166,7108.03,3047.41,0.4287,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,219,3,Sports,381,67628.11,24998.83,0.3697,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,220,4,Beauty,82,4806.2,1688.79,0.3514,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,220,4,Electronics,83,79141.0,32830.73,0.4148,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,220,4,Fashion,97,10120.96,3928.4,0.3881,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,220,4,Furniture,79,42707.46,17807.62,0.417,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,220,4,Grocery,47,1192.23,491.33,0.4121,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,220,4,Home Appliances,154,68273.55,29102.08,0.4263,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-02-01,220,4,Office Supplies,85,3956.05,1631.06,0.4123,Aggressive,Commercial Planning,2025,FQ4,2025,2,February
2025-02-01,220,4,Sports,99,16570.96,7011.25,0.4231,Aggressive,Finance Ops,2025,FQ4,2025,2,February
2025-03-01,201,1,Beauty,19,930.84,292.79,0.3145,Aggressive,Commercial Planning,2025,FQ4,2025,3,March
2025-03-01,201,1,Electronics,11,9029.81,3363.78,0.3725,Aggressive,Commercial Planning,2025,FQ4,2025,3,March
2025-03-01,201,1,Fashion,30,2684.02,1048.74,0.3907,Aggressive,Commercial Planning,2025,FQ4,2025,3,March
2025-03-01,201,1,Furniture,48,22142.13,8752.15,0.3953,Aggressive,Commercial Planning,2025,FQ4,2025,3,March
2025-03-01,201,1,Grocery,14,368.77,144.15,0.3909,Aggressive,Regional Director,2025,FQ4,2025,3,March
2025-03-01,201,1,Home Appliances,31,12507.03,4599.63,0.3678,Aggressive,Commercial Planning,2025,FQ4,2025,3,March
2025-03-01,201,1,Office Supplies,27,1317.59,606.2,0.4601,Aggressive,Commercial Planning,2025,FQ4,2025,3,March
2025-03-01,201,1,Sports,40,5014.74,2102.24,0.4192,Aggressive,Regional Director,2025,FQ4,2025,3,March
2025-03-01,202,1,Beauty,11,831.9,288.26,0.3465,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,202,1,Electronics,16,15289.8,6389.73,0.4179,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,202,1,Fashion,20,2490.16,920.76,0.3698,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,202,1,Furniture,29,23785.57,7864.87,0.3307,Aggressive,Regional Director,2025,FQ4,2025,3,March
2025-03-01,202,1,Grocery,27,606.32,213.92,0.3528,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,202,1,Home Appliances,66,36325.09,16428.38,0.4523,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,202,1,Office Supplies,37,1841.21,635.94,0.3454,Aggressive,Commercial Planning,2025,FQ4,2025,3,March
2025-03-01,202,1,Sports,11,2629.86,726.76,0.2763,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,203,1,Beauty,13,649.84,249.28,0.3836,Aggressive,Regional Director,2025,FQ4,2025,3,March
2025-03-01,203,1,Electronics,15,8430.27,3703.31,0.4393,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,203,1,Fashion,8,559.8,236.39,0.4223,Aggressive,Commercial Planning,2025,FQ4,2025,3,March
2025-03-01,203,1,Furniture,2,1454.76,366.27,0.2518,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,203,1,Grocery,9,159.17,54.46,0.3421,Aggressive,Commercial Planning,2025,FQ4,2025,3,March
2025-03-01,203,1,Home Appliances,39,14629.61,6330.38,0.4327,Aggressive,Commercial Planning,2025,FQ4,2025,3,March
2025-03-01,203,1,Office Supplies,3,149.49,54.53,0.3648,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,203,1,Sports,21,4911.75,1808.22,0.3681,Aggressive,Commercial Planning,2025,FQ4,2025,3,March
2025-03-01,204,1,Beauty,4,164.72,47.01,0.2854,Aggressive,Commercial Planning,2025,FQ4,2025,3,March
2025-03-01,204,1,Electronics,19,6514.83,3154.31,0.4842,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,204,1,Fashion,24,2801.34,914.7,0.3265,Aggressive,Regional Director,2025,FQ4,2025,3,March
2025-03-01,204,1,Furniture,28,17031.68,6175.2,0.3626,Aggressive,Regional Director,2025,FQ4,2025,3,March
2025-03-01,204,1,Grocery,11,434.57,156.46,0.36,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,204,1,Home Appliances,12,4912.69,1915.88,0.39,Aggressive,Commercial Planning,2025,FQ4,2025,3,March
2025-03-01,204,1,Office Supplies,43,2210.92,830.06,0.3754,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,204,1,Sports,8,1004.55,409.75,0.4079,Aggressive,Commercial Planning,2025,FQ4,2025,3,March
2025-03-01,205,1,Beauty,11,720.02,162.67,0.2259,Aggressive,Commercial Planning,2025,FQ4,2025,3,March
2025-03-01,205,1,Electronics,33,40797.03,17767.01,0.4355,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,205,1,Fashion,12,970.77,463.43,0.4774,Aggressive,Commercial Planning,2025,FQ4,2025,3,March
2025-03-01,205,1,Furniture,4,1897.27,789.5,0.4161,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,205,1,Grocery,23,415.47,134.68,0.3242,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,205,1,Home Appliances,46,21010.68,8481.64,0.4037,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,205,1,Office Supplies,5,164.66,72.19,0.4384,Aggressive,Commercial Planning,2025,FQ4,2025,3,March
2025-03-01,205,1,Sports,28,4886.86,1805.8,0.3695,Aggressive,Commercial Planning,2025,FQ4,2025,3,March
2025-03-01,206,1,Beauty,16,825.15,320.59,0.3885,Aggressive,Commercial Planning,2025,FQ4,2025,3,March
2025-03-01,206,1,Electronics,6,5889.04,2781.49,0.4723,Aggressive,Regional Director,2025,FQ4,2025,3,March
2025-03-01,206,1,Fashion,21,2086.44,848.3,0.4066,Aggressive,Commercial Planning,2025,FQ4,2025,3,March
2025-03-01,206,1,Furniture,24,9357.15,3600.23,0.3848,Aggressive,Regional Director,2025,FQ4,2025,3,March
2025-03-01,206,1,Grocery,15,276.24,109.29,0.3956,Aggressive,Commercial Planning,2025,FQ4,2025,3,March
2025-03-01,206,1,Home Appliances,33,22784.22,7463.3,0.3276,Aggressive,Commercial Planning,2025,FQ4,2025,3,March
2025-03-01,206,1,Office Supplies,10,641.03,291.26,0.4544,Aggressive,Commercial Planning,2025,FQ4,2025,3,March
2025-03-01,206,1,Sports,29,4959.35,2390.07,0.4819,Aggressive,Regional Director,2025,FQ4,2025,3,March
2025-03-01,207,1,Beauty,11,675.82,225.65,0.3339,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,207,1,Electronics,34,26093.03,8786.07,0.3367,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,207,1,Fashion,11,725.13,227.74,0.3141,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,207,1,Furniture,11,4642.65,1476.12,0.3179,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,207,1,Grocery,19,232.51,94.06,0.4045,Aggressive,Regional Director,2025,FQ4,2025,3,March
2025-03-01,207,1,Home Appliances,36,14813.25,5525.64,0.373,Aggressive,Commercial Planning,2025,FQ4,2025,3,March
2025-03-01,207,1,Office Supplies,10,587.48,275.17,0.4684,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,207,1,Sports,26,4925.15,2200.12,0.4467,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,208,1,Beauty,20,800.05,267.51,0.3344,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,208,1,Electronics,36,45823.52,18018.71,0.3932,Aggressive,Commercial Planning,2025,FQ4,2025,3,March
2025-03-01,208,1,Fashion,17,1836.87,649.7,0.3537,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,208,1,Furniture,15,10558.43,4116.49,0.3899,Aggressive,Commercial Planning,2025,FQ4,2025,3,March
2025-03-01,208,1,Grocery,17,460.1,159.82,0.3474,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,208,1,Home Appliances,14,7504.54,2703.39,0.3602,Aggressive,Regional Director,2025,FQ4,2025,3,March
2025-03-01,208,1,Office Supplies,16,628.18,252.94,0.4027,Aggressive,Commercial Planning,2025,FQ4,2025,3,March
2025-03-01,208,1,Sports,7,1239.23,439.23,0.3544,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,209,1,Beauty,19,1049.51,397.52,0.3788,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,209,1,Electronics,21,23627.91,8909.42,0.3771,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,209,1,Fashion,15,1290.05,457.91,0.355,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,209,1,Furniture,7,6847.9,2519.09,0.3679,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,209,1,Grocery,44,767.43,237.79,0.3099,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,209,1,Home Appliances,23,6827.04,2335.49,0.3421,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,209,1,Office Supplies,16,454.57,221.64,0.4876,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,209,1,Sports,26,5087.8,1855.84,0.3648,Aggressive,Finance Ops,2025,FQ4,2025,3,March
2025-03-01,210,1,Beauty,21,1275.29,500.27,0.3923,Aggressive,Regional Director,2025,FQ4,2025,3,March
2025-03-01,210,1,Electronics,11,13277.78,4188.64,0.3155,Aggressive,Commercial Planning,2025,FQ4,2025,3,March
2025-03-01,210,1,Fashion,14,1285.66,511.45,0.3978,Aggressive,Commercial Planning,2025,FQ4,2025,3,March
2025-03-01,210,1,Furniture,10,4358.5,1585.12,0.3637,Aggressive,Regional Director,2025,FQ4,2025,3,March
