SalesLineKey,OrderID,OrderLineNo,OrderDate,ShipDate,InvoiceDate,ReturnDate,CustomerKey,ProductKey,StoreKey,SalespersonKey,PromotionKey,ChannelKey,SalesRegion,Country,CustomerSegment,OrderPriority,PaymentMethod,ProductCategory,ProductSubcategory,Units,UnitPrice,ListPrice,DiscountPct,GrossSales,DiscountAmount,NetSales,COGS,GrossProfit,TaxAmount,FreightAmount,ReturnedFlag,OnTimeShipFlag,DemandIndex
68474,ORD-20250716-068474,1,2025-07-16,2025-07-19,2025-07-17,,5070,1140,215,438,303,2,South,USA,Small Business,Critical,Wallet,Sports,Athleisure,1,288.93,287.84,0.14,288.93,40.45,248.48,163.86,84.62,18.01,4.46,0,0,119.3
68475,ORD-20250716-068475,1,2025-07-16,2025-07-17,2025-07-17,,8644,1033,220,437,303,4,North,USA,Consumer,Low,Card,Home Appliances,Kitchen,1,197.38,184.94,0.15,197.38,29.61,167.77,86.1,81.67,12.16,5.16,0,1,100.7
68476,ORD-20250716-068476,1,2025-07-16,2025-07-16,2025-07-16,,6988,1163,220,413,0,4,North,USA,Consumer,Medium,Cash,Office Supplies,Paper,6,31.26,29.57,0.0,187.56,0.0,187.56,120.08,67.48,13.6,8.66,0,1,117.0
68477,ORD-20250716-068477,1,2025-07-16,2025-07-16,2025-07-17,,6013,1036,212,416,0,1,South,USA,Consumer,Medium,Card,Home Appliances,Cleaning,2,283.68,270.53,0.0,567.36,0.0,567.36,309.89,257.47,41.13,0.0,0,1,100.4
68478,ORD-20250716-068478,1,2025-07-16,2025-07-17,2025-07-17,,9177,1117,203,433,0,1,West,USA,Consumer,Medium,Wallet,Grocery,Staples,1,4.93,5.03,0.0,4.93,0.0,4.93,2.54,2.39,0.36,0.0,0,1,109.6
68479,ORD-20250716-068479,1,2025-07-16,2025-07-19,2025-07-17,,7458,1179,207,430,0,1,North,USA,Small Business,Critical,Card,Office Supplies,Storage,2,75.52,70.52,0.0,151.04,0.0,151.04,70.76,80.28,10.95,0.0,0,0,111.3
68480,ORD-20250716-068480,1,2025-07-16,2025-07-17,2025-07-16,,7716,1095,215,444,303,2,South,USA,Small Business,Medium,Card,Fashion,Footwear,8,137.83,145.15,0.11,1102.64,121.29,981.35,651.65,329.7,71.15,7.99,0,1,108.1
68481,ORD-20250716-068481,1,2025-07-16,2025-07-18,2025-07-17,,8703,1022,217,403,0,2,North,USA,Consumer,Low,Cash,Electronics,Audio,1,340.67,343.63,0.0,340.67,0.0,340.67,161.88,178.79,24.7,3.47,0,1,106.8
68482,ORD-20250716-068482,1,2025-07-16,2025-07-17,2025-07-17,,6123,1104,208,424,0,1,East,USA,Consumer,High,Card,Grocery,Beverages,5,24.08,24.11,0.0,120.4,0.0,120.4,83.76,36.64,8.73,0.0,0,1,113.0
68483,ORD-20250716-068483,1,2025-07-16,2025-07-17,2025-07-17,,6008,1051,210,422,303,1,West,USA,Small Business,Medium,Card,Home Appliances,Laundry,6,849.05,790.47,0.11,5094.3,560.37,4533.93,2748.7,1785.23,328.71,0.0,0,1,117.7
68484,ORD-20250716-068484,1,2025-07-16,2025-07-19,2025-07-16,,5451,1092,201,402,0,1,South,USA,Consumer,High,Bank Transfer,Fashion,Footwear,3,36.7,38.92,0.0,110.1,0.0,110.1,57.0,53.1,7.98,0.0,0,0,109.6
68485,ORD-20250716-068485,1,2025-07-16,2025-07-16,2025-07-16,,7698,1113,203,446,0,1,West,USA,Small Business,Critical,Card,Grocery,Staples,1,31.16,29.45,0.0,31.16,0.0,31.16,17.97,13.19,2.26,0.0,0,1,109.9
68486,ORD-20250716-068486,1,2025-07-16,2025-07-20,2025-07-18,,7735,1064,219,455,0,3,South,USA,Consumer,Medium,Card,Furniture,Living Room,12,459.57,484.54,0.0,5514.84,0.0,5514.84,2702.75,2812.09,220.59,12.01,0,1,108.2
68487,ORD-20250716-068487,1,2025-07-16,2025-07-16,2025-07-18,,9545,1062,215,442,0,2,South,USA,Corporate,Critical,Net Terms,Furniture,Office Furniture,7,279.88,293.91,0.0,1959.16,0.0,1959.16,1270.98,688.18,142.04,3.59,0,1,113.3
68488,ORD-20250716-068488,1,2025-07-16,2025-07-20,2025-07-16,,7572,1044,219,443,306,3,South,USA,Corporate,High,Wallet,Home Appliances,Cooling,15,268.7,270.94,0.04,4030.5,161.22,3869.28,2045.79,1823.49,154.77,13.07,0,1,115.9
68489,ORD-20250716-068489,1,2025-07-16,2025-07-17,2025-07-16,,9970,1119,220,459,303,4,North,USA,Consumer,Medium,Card,Grocery,Staples,2,26.98,28.88,0.16,53.96,8.63,45.33,41.69,3.64,3.29,3.71,0,1,118.1
68490,ORD-20250716-068490,1,2025-07-16,2025-07-16,2025-07-17,,8957,1161,215,402,0,2,South,USA,Consumer,Medium,Card,Beauty,Personal Care,7,81.15,83.96,0.0,568.05,0.0,568.05,427.2,140.85,41.18,4.82,0,1,103.2
68491,ORD-20250716-068491,1,2025-07-16,2025-07-18,2025-07-16,,6707,1131,215,433,0,2,South,USA,Small Business,High,Net Terms,Sports,Outdoor,6,103.66,103.19,0.0,621.96,0.0,621.96,396.99,224.97,45.09,9.49,0,1,108.9
68492,ORD-20250716-068492,1,2025-07-16,2025-07-19,2025-07-18,,6941,1096,220,406,0,4,North,USA,Consumer,High,Wallet,Fashion,Footwear,2,125.98,120.92,0.01,251.96,2.52,249.44,171.28,78.16,18.08,8.0,0,1,116.0
68493,ORD-20250716-068493,1,2025-07-16,2025-07-19,2025-07-16,,6799,1087,219,409,306,3,South,USA,Consumer,Low,Card,Fashion,Women Apparel,30,163.88,165.15,0.07,4916.4,344.15,4572.25,3193.1,1379.15,182.89,55.86,0,1,101.7
68494,ORD-20250716-068494,1,2025-07-16,2025-07-19,2025-07-16,,7042,1146,219,450,306,3,South,USA,Consumer,Medium,Card,Beauty,Skincare,60,72.96,74.85,0.1,4377.6,437.76,3939.84,2992.45,947.39,157.59,48.98,0,1,101.2
68495,ORD-20250716-068495,1,2025-07-16,2025-07-17,2025-07-17,,9093,1090,217,419,0,2,North,USA,Consumer,High,Card,Fashion,Women Apparel,6,82.14,78.18,0.0,492.84,0.0,492.84,219.59,273.25,35.73,8.75,0,1,109.4
68496,ORD-20250716-068496,1,2025-07-16,2025-07-19,2025-07-16,,6910,1134,215,446,0,2,South,USA,Corporate,Low,Cash,Sports,Athleisure,1,149.65,156.53,0.0,149.65,0.0,149.65,80.9,68.75,10.85,9.89,0,0,103.7
68497,ORD-20250716-068497,1,2025-07-16,2025-07-17,2025-07-18,,7374,1156,220,433,0,4,North,USA,Consumer,High,Card,Beauty,Personal Care,3,70.39,68.43,0.01,211.17,2.11,209.06,130.48,78.58,15.16,6.87,0,1,105.6
68498,ORD-20250716-068498,1,2025-07-16,2025-07-20,2025-07-16,,8816,1085,218,406,306,3,North,USA,Corporate,Critical,Card,Fashion,Women Apparel,20,114.49,115.96,0.09,2289.8,206.08,2083.72,1245.58,838.14,83.35,26.91,0,1,116.3
68499,ORD-20250716-068499,1,2025-07-16,2025-07-17,2025-07-18,,8476,1022,217,406,0,2,North,USA,Consumer,Medium,Card,Electronics,Audio,3,346.88,327.65,0.0,1040.64,0.0,1040.64,491.1,549.54,75.45,6.68,0,1,117.9
68500,ORD-20250716-068500,1,2025-07-16,2025-07-18,2025-07-18,,8142,1020,213,415,0,1,North,USA,Consumer,Medium,Card,Electronics,Phone,2,331.91,315.07,0.0,663.82,0.0,663.82,321.62,342.2,48.13,0.0,0,1,115.8
68501,ORD-20250717-068501,1,2025-07-17,2025-07-20,2025-07-17,,5838,1100,213,454,0,1,North,USA,Small Business,Critical,Card,Grocery,Beverages,4,23.36,21.89,0.0,93.44,0.0,93.44,55.92,37.52,6.77,0.0,0,0,114.9
68502,ORD-20250717-068502,1,2025-07-17,2025-07-19,2025-07-19,,6485,1043,216,423,303,2,East,USA,Consumer,Low,Bank Transfer,Home Appliances,Cooling,4,492.13,462.55,0.11,1968.52,216.54,1751.98,1024.42,727.56,127.02,2.54,0,1,110.2
68503,ORD-20250717-068503,1,2025-07-17,2025-07-17,2025-07-17,,6258,1099,207,422,0,1,North,USA,Consumer,Medium,Bank Transfer,Grocery,Beverages,1,15.96,15.88,0.01,15.96,0.16,15.8,10.31,5.49,1.15,0.0,0,1,101.0
68504,ORD-20250717-068504,1,2025-07-17,2025-07-17,2025-07-17,,9382,1169,203,425,0,1,West,USA,Consumer,Medium,Card,Office Supplies,Writing,1,27.36,28.2,0.0,27.36,0.0,27.36,16.7,10.66,1.98,0.0,0,1,118.6
68505,ORD-20250717-068505,1,2025-07-17,2025-07-17,2025-07-18,,8997,1083,208,429,0,1,East,USA,Small Business,High,Card,Fashion,Men Apparel,2,58.07,61.37,0.0,116.14,0.0,116.14,66.34,49.8,8.42,0.0,0,1,107.1
68506,ORD-20250717-068506,1,2025-07-17,2025-07-19,2025-07-18,,5130,1164,205,425,0,1,South,USA,Small Business,High,Net Terms,Office Supplies,Paper,2,59.63,59.36,0.0,119.26,0.0,119.26,56.66,62.6,8.65,0.0,0,1,109.7
68507,ORD-20250717-068507,1,2025-07-17,2025-07-19,2025-07-19,,9297,1008,218,417,306,3,North,USA,Consumer,High,Net Terms,Electronics,Tablet,50,1259.57,1251.09,0.11,62978.5,6927.64,56050.86,45139.46,10911.4,2242.03,58.73,0,1,102.3
68508,ORD-20250717-068508,1,2025-07-17,2025-07-18,2025-07-19,,8424,1057,206,458,0,1,South,USA,Home Office,Medium,Card,Furniture,Office Furniture,6,785.86,749.63,0.0,4715.16,0.0,4715.16,2648.86,2066.3,341.85,0.0,0,1,119.1
68509,ORD-20250717-068509,1,2025-07-17,2025-07-20,2025-07-18,,7422,1114,220,459,0,4,North,USA,Corporate,High,Net Terms,Grocery,Staples,5,11.9,12.87,0.0,59.5,0.0,59.5,43.77,15.73,4.31,9.71,0,1,111.2
68510,ORD-20250717-068510,1,2025-07-17,2025-07-19,2025-07-19,2025-08-24,5623,1021,201,460,0,1,South,USA,Home Office,Medium,Card,Electronics,Phone,3,201.4,198.52,0.0,604.2,0.0,604.2,274.6,329.6,43.8,0.0,1,1,105.2
68511,ORD-20250717-068511,1,2025-07-17,2025-07-22,2025-07-19,,9696,1159,218,441,306,3,North,USA,Small Business,High,Card,Beauty,Personal Care,15,55.34,58.34,0.05,830.1,41.5,788.6,429.85,358.75,31.54,9.73,0,0,114.2
68512,ORD-20250717-068512,1,2025-07-17,2025-07-22,2025-07-19,,9051,1055,218,442,306,3,North,USA,Consumer,Medium,Card,Home Appliances,Laundry,30,323.92,303.43,0.11,9717.6,1068.94,8648.66,5864.09,2784.57,345.95,28.06,0,0,118.7
68513,ORD-20250717-068513,1,2025-07-17,2025-07-20,2025-07-18,,9943,1170,218,429,303,3,North,USA,Small Business,Medium,Wallet,Office Supplies,Writing,15,29.13,31.23,0.17,436.95,74.28,362.67,234.0,128.67,14.51,35.21,0,1,105.5
68514,ORD-20250717-068514,1,2025-07-17,2025-07-17,2025-07-17,,5923,1106,220,417,0,4,North,USA,Consumer,Medium,Net Terms,Grocery,Snacks,2,31.35,32.38,0.0,62.7,0.0,62.7,42.45,20.25,4.55,5.98,0,1,111.9
68515,ORD-20250717-068515,1,2025-07-17,2025-07-17,2025-07-19,,5055,1085,210,459,0,1,West,USA,Consumer,Low,Net Terms,Fashion,Women Apparel,7,117.36,114.16,0.0,821.52,0.0,821.52,439.12,382.4,59.56,0.0,0,1,104.0
68516,ORD-20250717-068516,1,2025-07-17,2025-07-21,2025-07-17,,6665,1084,220,455,0,4,North,USA,Consumer,Medium,Card,Fashion,Men Apparel,2,114.13,114.54,0.0,228.26,0.0,228.26,99.59,128.67,16.55,4.0,0,1,117.3
68517,ORD-20250717-068517,1,2025-07-17,2025-07-20,2025-07-17,,8039,1080,209,431,0,1,East,USA,Consumer,Critical,Wallet,Fashion,Men Apparel,1,158.18,166.94,0.0,158.18,0.0,158.18,79.94,78.24,11.47,0.0,0,0,119.1
68518,ORD-20250717-068518,1,2025-07-17,2025-07-18,2025-07-18,,7674,1041,220,440,0,4,North,USA,Small Business,Critical,Card,Home Appliances,Cleaning,8,687.87,715.54,0.0,5502.96,0.0,5502.96,3804.16,1698.8,398.96,4.23,0,1,119.4
68519,ORD-20250717-068519,1,2025-07-17,2025-07-20,2025-07-19,,9790,1181,215,437,0,2,South,USA,Consumer,Medium,Wallet,Office Supplies,Storage,4,35.81,35.14,0.01,143.24,1.43,141.81,65.86,75.95,10.28,3.1,0,0,118.2
68520,ORD-20250717-068520,1,2025-07-17,2025-07-19,2025-07-19,,9433,1100,213,428,303,1,North,USA,Consumer,Medium,Card,Grocery,Beverages,4,22.76,21.79,0.15,91.04,13.66,77.38,55.04,22.34,5.61,0.0,0,1,110.2
68521,ORD-20250717-068521,1,2025-07-17,2025-07-21,2025-07-17,,8621,1179,218,432,0,3,North,USA,Small Business,Medium,Card,Office Supplies,Storage,15,70.49,72.11,0.0,1057.35,0.0,1057.35,537.3,520.05,42.29,31.57,0,1,110.0
68522,ORD-20250717-068522,1,2025-07-17,2025-07-19,2025-07-19,,5748,1104,218,417,306,3,North,USA,Small Business,High,Card,Grocery,Beverages,10,24.97,23.93,0.09,249.7,22.47,227.23,164.19,63.04,9.09,9.35,0,1,107.0
68523,ORD-20250717-068523,1,2025-07-17,2025-07-17,2025-07-17,,8784,1123,210,424,0,1,West,USA,Consumer,Medium,Cash,Sports,Fitness,2,220.52,225.31,0.0,441.04,0.0,441.04,327.41,113.63,31.98,0.0,0,1,101.8
68524,ORD-20250717-068524,1,2025-07-17,2025-07-20,2025-07-17,,7487,1004,219,405,0,3,South,USA,Consumer,Low,Wallet,Electronics,Laptop,15,1626.17,1755.1,0.0,24392.55,0.0,24392.55,16702.74,7689.81,975.7,27.01,0,1,105.9
68525,ORD-20250717-068525,1,2025-07-17,2025-07-19,2025-07-19,,8491,1166,207,454,303,1,North,USA,Small Business,High,Card,Office Supplies,Paper,5,34.32,35.17,0.14,171.6,24.02,147.58,83.59,63.99,10.7,0.0,0,1,107.8
68526,ORD-20250717-068526,1,2025-07-17,2025-07-19,2025-07-17,,8868,1136,205,409,303,1,South,USA,Small Business,High,Card,Sports,Athleisure,2,184.67,187.0,0.15,369.34,55.4,313.94,167.75,146.19,22.76,0.0,0,1,113.1
68527,ORD-20250717-068527,1,2025-07-17,2025-07-20,2025-07-18,,9372,1152,219,450,306,3,South,USA,Small Business,High,Card,Beauty,Makeup,25,47.12,48.06,0.12,1178.0,141.36,1036.64,842.09,194.55,41.47,39.35,0,1,101.9
68528,ORD-20250717-068528,1,2025-07-17,2025-07-20,2025-07-18,,6249,1175,210,413,0,1,West,USA,Consumer,Medium,Card,Office Supplies,Writing,3,70.22,74.22,0.0,210.66,0.0,210.66,131.51,79.15,15.27,0.0,0,0,118.1
68529,ORD-20250717-068529,1,2025-07-17,2025-07-20,2025-07-18,,5305,1099,212,439,0,1,South,USA,Consumer,Medium,Wallet,Grocery,Beverages,2,16.62,15.99,0.0,33.24,0.0,33.24,21.7,11.54,2.41,0.0,0,0,110.4
68530,ORD-20250717-068530,1,2025-07-17,2025-07-19,2025-07-18,2025-08-23,9360,1086,220,405,0,4,North,USA,Consumer,Medium,Card,Fashion,Women Apparel,4,146.55,155.63,0.0,586.2,0.0,586.2,382.74,203.46,42.5,11.18,1,1,103.6
68531,ORD-20250717-068531,1,2025-07-17,2025-07-19,2025-07-18,,6120,1166,217,456,0,2,North,USA,Small Business,Medium,Card,Office Supplies,Paper,6,37.07,34.9,0.0,222.42,0.0,222.42,101.07,121.35,16.13,3.25,0,1,108.2
68532,ORD-20250717-068532,1,2025-07-17,2025-07-19,2025-07-17,,6059,1158,215,404,307,2,South,USA,Consumer,Medium,Net Terms,Beauty,Personal Care,2,62.75,62.96,0.16,125.5,20.08,105.42,68.6,36.82,7.64,11.77,0,1,102.4
68533,ORD-20250717-068533,1,2025-07-17,2025-07-19,2025-07-17,,5662,1104,216,460,0,2,East,USA,Consumer,Medium,Wallet,Grocery,Beverages,3,23.74,24.31,0.0,71.22,0.0,71.22,50.4,20.82,5.16,3.43,0,1,100.4
68534,ORD-20250717-068534,1,2025-07-17,2025-07-21,2025-07-18,,5740,1091,217,408,303,2,North,USA,Small Business,High,Card,Fashion,Women Apparel,4,174.51,170.14,0.12,698.04,83.76,614.28,371.69,242.59,44.54,5.29,0,0,102.5
68535,ORD-20250717-068535,1,2025-07-17,2025-07-17,2025-07-17,,6638,1126,220,408,303,4,North,USA,Consumer,High,Card,Sports,Fitness,2,245.04,229.35,0.17,490.08,83.31,406.77,237.52,169.25,29.49,6.74,0,1,105.3
68536,ORD-20250717-068536,1,2025-07-17,2025-07-19,2025-07-17,,9991,1153,216,403,0,2,East,USA,Corporate,Medium,Card,Beauty,Makeup,4,10.8,10.62,0.0,43.2,0.0,43.2,23.73,19.47,3.13,9.03,0,1,119.1
68537,ORD-20250717-068537,1,2025-07-17,2025-07-21,2025-07-18,,6271,1090,218,405,306,3,North,USA,Corporate,Medium,Card,Fashion,Women Apparel,30,83.0,78.74,0.12,2490.0,298.8,2191.2,1095.62,1095.58,87.65,33.28,0,1,103.0
68538,ORD-20250717-068538,1,2025-07-17,2025-07-21,2025-07-18,,5766,1171,205,438,0,1,South,USA,Consumer,Medium,Wallet,Office Supplies,Writing,2,73.3,74.42,0.02,146.6,2.93,143.67,86.81,56.86,10.42,0.0,0,0,100.2
68539,ORD-20250717-068539,1,2025-07-17,2025-07-17,2025-07-17,,9504,1031,217,421,0,2,North,USA,Consumer,High,Cash,Home Appliances,Kitchen,3,517.2,502.13,0.01,1551.6,15.52,1536.08,808.47,727.61,111.37,2.76,0,1,116.4
68540,ORD-20250717-068540,1,2025-07-17,2025-07-19,2025-07-17,,9962,1080,216,459,303,2,East,USA,Consumer,Low,Wallet,Fashion,Men Apparel,2,182.75,171.81,0.16,365.5,58.48,307.02,161.19,145.83,22.26,5.34,0,1,107.8
68541,ORD-20250717-068541,1,2025-07-17,2025-07-18,2025-07-18,,8170,1099,217,421,0,2,North,USA,Small Business,Medium,Card,Grocery,Beverages,4,17.13,16.43,0.0,68.52,0.0,68.52,41.57,26.95,4.97,6.93,0,1,116.0
68542,ORD-20250717-068542,1,2025-07-17,2025-07-19,2025-07-19,,9028,1002,204,418,0,1,South,USA,Consumer,Medium,Net Terms,Electronics,Laptop,8,820.37,846.64,0.0,6562.96,0.0,6562.96,3329.34,3233.62,475.81,0.0,0,1,103.9
68543,ORD-20250717-068543,1,2025-07-17,2025-07-19,2025-07-19,,8217,1020,220,442,0,4,North,USA,Consumer,Medium,Card,Electronics,Phone,4,334.06,314.76,0.0,1336.24,0.0,1336.24,662.7,673.54,96.88,11.58,0,1,107.6
68544,ORD-20250717-068544,1,2025-07-17,2025-07-18,2025-07-18,,5807,1103,201,450,0,1,South,USA,Consumer,Medium,Card,Grocery,Beverages,1,34.29,36.82,0.0,34.29,0.0,34.29,19.51,14.78,2.49,0.0,0,1,104.5
68545,ORD-20250717-068545,1,2025-07-17,2025-07-17,2025-07-17,2025-08-29,8035,1028,201,409,0,1,South,USA,Home Office,Medium,Card,Electronics,Audio,2,1193.12,1179.78,0.0,2386.24,0.0,2386.24,1371.86,1014.38,173.0,0.0,1,1,118.7
68546,ORD-20250717-068546,1,2025-07-17,2025-07-18,2025-07-17,,6119,1164,201,427,0,1,South,USA,Consumer,Low,Wallet,Office Supplies,Paper,7,56.48,60.17,0.0,395.36,0.0,395.36,207.89,187.47,28.66,0.0,0,1,104.5
68547,ORD-20250717-068547,1,2025-07-17,2025-07-20,2025-07-17,,5598,1085,218,440,306,3,North,USA,Consumer,Medium,Net Terms,Fashion,Women Apparel,15,112.7,117.9,0.08,1690.5,135.24,1555.26,943.47,611.79,62.21,9.95,0,1,113.3
68548,ORD-20250717-068548,1,2025-07-17,2025-07-17,2025-07-18,,5259,1039,213,459,0,1,North,USA,Corporate,Critical,Card,Home Appliances,Cleaning,6,529.01,565.56,0.0,3174.06,0.0,3174.06,2259.13,914.93,230.12,0.0,0,1,116.3
68549,ORD-20250717-068549,1,2025-07-17,2025-07-19,2025-07-17,,8460,1099,220,450,303,4,North,USA,Consumer,High,Cash,Grocery,Beverages,1,16.66,15.64,0.1,16.66,1.67,14.99,10.44,4.55,1.09,5.59,0,1,114.9
68550,ORD-20250717-068550,1,2025-07-17,2025-07-19,2025-07-18,,9376,1180,220,439,303,4,North,USA,Consumer,Medium,Wallet,Office Supplies,Storage,3,49.76,51.61,0.14,149.28,20.9,128.38,98.96,29.42,9.31,8.13,0,1,108.8
68551,ORD-20250717-068551,1,2025-07-17,2025-07-19,2025-07-18,,5594,1044,203,436,0,1,West,USA,Home Office,Medium,Net Terms,Home Appliances,Cooling,3,287.72,269.59,0.01,863.16,8.63,854.53,423.08,431.45,61.95,0.0,0,1,115.5
68552,ORD-20250717-068552,1,2025-07-17,2025-07-18,2025-07-17,,8748,1087,216,410,303,2,East,USA,Consumer,Medium,Card,Fashion,Women Apparel,5,166.62,171.5,0.15,833.1,124.96,708.14,529.29,178.85,51.34,4.0,0,1,111.2
68553,ORD-20250717-068553,1,2025-07-17,2025-07-18,2025-07-17,,5355,1117,204,437,0,1,South,USA,Corporate,Medium,Cash,Grocery,Staples,2,5.15,5.07,0.0,10.3,0.0,10.3,4.97,5.33,0.75,0.0,0,1,117.2
68554,ORD-20250717-068554,1,2025-07-17,2025-07-18,2025-07-19,,8348,1071,215,447,0,2,South,USA,Small Business,Medium,Card,Furniture,Bedroom,1,709.66,707.13,0.0,709.66,0.0,709.66,475.93,233.73,51.45,6.27,0,1,108.3
68555,ORD-20250717-068555,1,2025-07-17,2025-07-18,2025-07-17,,9938,1122,215,421,0,2,South,USA,Consumer,High,Wallet,Sports,Fitness,3,91.57,86.94,0.0,274.71,0.0,274.71,150.43,124.28,19.92,6.85,0,1,116.4
68556,ORD-20250717-068556,1,2025-07-17,2025-07-20,2025-07-17,,6391,1021,218,453,306,3,North,USA,Consumer,Medium,Card,Electronics,Phone,6,205.46,196.91,0.07,1232.76,86.29,1146.47,577.35,569.12,45.86,6.5,0,1,107.8
68557,ORD-20250717-068557,1,2025-07-17,2025-07-17,2025-07-18,,5640,1125,204,456,0,1,South,USA,Home Office,High,Wallet,Sports,Fitness,4,245.77,237.04,0.0,983.08,0.0,983.08,642.03,341.05,71.27,0.0,0,1,112.2
68558,ORD-20250717-068558,1,2025-07-17,2025-07-19,2025-07-19,,8164,1092,220,425,0,4,North,USA,Consumer,Medium,Net Terms,Fashion,Footwear,1,38.46,39.84,0.0,38.46,0.0,38.46,18.98,19.48,2.79,9.93,0,1,103.2
68559,ORD-20250717-068559,1,2025-07-17,2025-07-19,2025-07-17,,7868,1032,220,445,0,4,North,USA,Consumer,Medium,Bank Transfer,Home Appliances,Kitchen,1,461.16,443.13,0.0,461.16,0.0,461.16,229.58,231.58,33.43,11.51,0,1,111.1
68560,ORD-20250717-068560,1,2025-07-17,2025-07-20,2025-07-18,,7013,1017,217,407,303,2,North,USA,Consumer,Medium,Card,Electronics,Phone,3,245.53,238.98,0.15,736.59,110.49,626.1,343.2,282.9,45.39,4.61,0,0,103.4
68561,ORD-20250717-068561,1,2025-07-17,2025-07-22,2025-07-19,,9561,1104,215,435,0,2,South,USA,Corporate,Medium,Card,Grocery,Beverages,3,26.15,24.42,0.0,78.45,0.0,78.45,48.45,30.0,5.69,8.9,0,0,118.2
68562,ORD-20250717-068562,1,2025-07-17,2025-07-18,2025-07-17,,7064,1011,216,415,0,2,East,USA,Consumer,Medium,Wallet,Electronics,Tablet,5,873.87,835.83,0.0,4369.35,0.0,4369.35,2416.32,1953.03,316.78,7.89,0,1,114.4
68563,ORD-20250717-068563,1,2025-07-17,2025-07-20,2025-07-17,,6549,1022,212,439,0,1,South,USA,Consumer,Medium,Card,Electronics,Audio,4,329.38,339.39,0.0,1317.52,0.0,1317.52,657.27,660.25,95.52,0.0,0,0,102.0
68564,ORD-20250717-068564,1,2025-07-17,2025-07-22,2025-07-18,,6547,1120,218,445,306,3,North,USA,Consumer,High,Wallet,Sports,Fitness,30,148.0,159.67,0.08,4440.0,355.2,4084.8,2494.6,1590.2,163.39,57.17,0,0,108.5
68565,ORD-20250717-068565,1,2025-07-17,2025-07-19,2025-07-17,,7204,1100,215,459,0,2,South,USA,Consumer,Medium,Card,Grocery,Beverages,2,23.12,22.24,0.0,46.24,0.0,46.24,28.03,18.21,3.35,4.3,0,1,99.9
68566,ORD-20250717-068566,1,2025-07-17,2025-07-19,2025-07-17,2025-08-12,6292,1082,214,418,303,1,West,USA,Consumer,Medium,Card,Fashion,Men Apparel,2,39.89,37.26,0.17,79.78,13.56,66.22,46.75,19.47,4.8,0.0,1,1,106.5
68567,ORD-20250717-068567,1,2025-07-17,2025-07-20,2025-07-18,,5325,1090,217,409,0,2,North,USA,Consumer,Medium,Card,Fashion,Women Apparel,3,79.04,79.87,0.0,237.12,0.0,237.12,105.33,131.79,17.19,11.32,0,0,113.7
68568,ORD-20250717-068568,1,2025-07-17,2025-07-18,2025-07-18,,9660,1139,205,453,0,1,South,USA,Consumer,Medium,Card,Sports,Athleisure,10,79.0,74.78,0.0,790.0,0.0,790.0,336.57,453.43,57.28,0.0,0,1,118.9
68569,ORD-20250717-068569,1,2025-07-17,2025-07-20,2025-07-17,,5775,1104,217,455,0,2,North,USA,Consumer,Medium,Net Terms,Grocery,Beverages,5,23.8,24.75,0.0,119.0,0.0,119.0,79.82,39.18,8.63,9.48,0,0,109.6
68570,ORD-20250717-068570,1,2025-07-17,2025-07-20,2025-07-19,,8022,1003,216,419,0,2,East,USA,Consumer,High,Wallet,Electronics,Laptop,1,1095.78,1145.78,0.0,1095.78,0.0,1095.78,686.28,409.5,79.44,6.06,0,0,113.5
68571,ORD-20250717-068571,1,2025-07-17,2025-07-18,2025-07-17,,7638,1029,216,402,0,2,East,USA,Small Business,High,Card,Home Appliances,Kitchen,5,280.49,283.17,0.0,1402.45,0.0,1402.45,960.78,441.67,101.68,5.11,0,1,115.9
68572,ORD-20250718-068572,1,2025-07-18,2025-07-18,2025-07-20,,7600,1132,212,415,0,1,South,USA,Small Business,Medium,Card,Sports,Outdoor,1,86.84,92.94,0.0,86.84,0.0,86.84,65.67,21.17,6.3,0.0,0,1,116.8
68573,ORD-20250718-068573,1,2025-07-18,2025-07-19,2025-07-19,,5186,1178,220,407,0,4,North,USA,Consumer,Medium,Card,Office Supplies,Storage,3,35.73,38.8,0.0,107.19,0.0,107.19,64.19,43.0,7.77,11.94,0,1,115.3
68574,ORD-20250718-068574,1,2025-07-18,2025-07-19,2025-07-19,,5834,1008,217,411,0,2,North,USA,Corporate,High,Card,Electronics,Tablet,2,1177.31,1268.81,0.0,2354.62,0.0,2354.62,1757.62,597.0,170.71,6.17,0,1,103.8
68575,ORD-20250718-068575,1,2025-07-18,2025-07-24,2025-07-19,,8150,1095,218,401,306,3,North,USA,Small Business,Medium,Card,Fashion,Footwear,50,148.47,145.46,0.11,7423.5,816.58,6606.92,4211.08,2395.84,264.28,88.94,0,0,101.1
68576,ORD-20250718-068576,1,2025-07-18,2025-07-21,2025-07-19,,6990,1175,217,401,0,2,North,USA,Consumer,Medium,Card,Office Supplies,Writing,3,77.57,71.87,0.0,232.71,0.0,232.71,124.67,108.04,16.87,3.82,0,0,102.2
68577,ORD-20250718-068577,1,2025-07-18,2025-07-18,2025-07-19,,6931,1010,212,456,0,1,South,USA,Consumer,Medium,Card,Electronics,Tablet,3,515.66,514.71,0.02,1546.98,30.94,1516.04,767.44,748.6,109.91,0.0,0,1,118.2
